Message_Length,Document Index (generated),Message_Length (bin),Number of Records,Created Time,Id (From),Id,Message,Name,Updated Time
58,728,50,1,2017-10-03T07:55:38+0000,100021937596656,284578622020844_302722133539826,Do you hurry up for an interview..? Just have a glance it.,MAHENDIRAN.V,2017-10-05T16:56:48+0000
60,729,50,1,2017-10-05T13:51:00+0000,100021979007309,284578622020844_303539080124798,Tengu Fever Awareness Programme and Rally in our institution,Anand,2017-10-05T13:51:00+0000
84,730,75,1,2017-10-05T08:47:15+0000,100022094042409,284578622020844_303461013465938,https://questalliance.facebook.com/groups/166971703871481/permalink/180775622491089/,Joel,2017-10-05T08:47:15+0000
95,731,75,1,2017-10-05T06:15:33+0000,100021479812612,284578622020844_303425190136187,"Hi All, The countdown begins to reveal our first Trainer of the Month! Any last minute guesses?",Trainer Tribe,2017-10-05T06:15:33+0000
20,732,0,1,2017-09-22T12:31:37+0000,100020565129492,284578622020844_298469497298423,An English energizer,Azmat,2017-10-05T06:06:18+0000
673,733,650,1,2017-10-05T05:01:08+0000,100021937596656,284578622020844_303412716804101,"A new activity.
To develop one's creativeness and listening skill, it can be done.
-------------------------------------------------------
Ask all stand in a circle (around 10)
Ask any one in the circle to speak about a title given by you.
Say 'stop' at a word where you wish..
Then ask the second one to speak for the topic- the word in which you said 'stop' in the previous.
Subsequently let it go on for all, say stop in different words.
Finally, call any one in the line and ask, for what word his adjacent person spoke and ask the points what he gathered. Likewise ask one by one what his adjacent person (or any person randomly) spoke and for what topic.
MAHENDIRAN.V",MAHENDIRAN.V,2017-10-05T05:01:08+0000
240,734,225,1,2017-10-04T09:03:24+0000,100022094042409,284578622020844_303100330168673,"# **How to translate ""Creativity"" to Innovation -->**

 A Creative Person will never run out of ideas. The real problem exists only while analyzing which one to keep and which one to discard. 

To Learn more click on the blog link below. 

",Joel,2017-10-04T09:03:26+0000
331,735,325,1,2017-10-03T11:03:07+0000,100021479812612,284578622020844_302782113533828,"Dear Folks,  

Let's all celebrate **Trainer Tribe's 1st month birthday** with a fun surprise......**Trainer of the Month**!! One of you will be our Trainer of the Month, thanks to your wonderful work and excellent ethic as a trainer.  
Can you guess who our Trainer of the Month is? 

Hint: The trainer is a MasterCoach Alumnus :)",Trainer Tribe,2017-10-04T08:05:59+0000
245,736,225,1,2017-10-03T19:22:35+0000,100021937596656,284578622020844_302936843518355,"SOFT SKILLS - A NEW APPROACH

This was done by me a few years ago for my audience for my personal classes.. It has been revised and just converted to flv for your convenience. Just have a glance and put your valuable comments here.

MAHENDIRAN.V",MAHENDIRAN.V,2017-10-04T06:27:35+0000
32,737,25,1,2017-09-30T10:13:30+0000,100021937596656,284578622020844_301550473656992,"Please read this tiny article.

",MAHENDIRAN.V,2017-10-03T08:29:26+0000
645,738,625,1,2017-09-29T07:46:26+0000,100021937596656,284578622020844_301096837035689,"A game to collect the words.

Divide 4 teams each team should have 10 members.// Trainer should pronounce a letter, may be ""O"".// Trainer should say, 'start, write the words that begin 'O"" ' within the time allotted as far as comfortable.// Then, Ask to write the same 'O"" should be a second letter.// Then 'O' should be placed third, then fourth, fifth, sixth subsequently.//

Finally, the team who has written more standardized words without mistakes in spelling should be declared the winner.!

Later, the trainer is liable to interpret meaning of every word, or such can also be asked to the person who has written such word.//

MAHENDIRAN.V",MAHENDIRAN.V,2017-09-29T15:00:04+0000
180,739,175,1,2017-09-29T07:58:43+0000,100021937596656,284578622020844_301098550368851,"See this video, if possible, just guide all to know how to pronounce the alphabet.

It's not a matter, only kids to know this but also all.

Closely listen how'Z' is pronounced.!

",MAHENDIRAN.V,2017-09-29T07:58:44+0000
89,740,75,1,2017-09-28T18:58:18+0000,100021937596656,284578622020844_300944620384244,https://mimseglobalenglish.blogspot.in/2017/09/a-trick-to-have-fluency-vaimahendiran.html,MAHENDIRAN.V,2017-09-29T07:25:54+0000
405,741,400,1,2017-09-27T12:09:40+0000,100021479812612,284578622020844_300466173765422,"Dear Trainers, There have been so many new energizers and activity videos posted on Trainer Tribe in the last few weeks. Have any of you tried it? How did it go? 

Leave a 👍 in the comments section if you have tried it.

Special thanks to Azmat Rishvana SMITHA.RR Joel Mr.Bamdev Tripathi for making their own videos with students and sharing it. Thanks to MAHENDIRAN.V for posting many new activities too.",Trainer Tribe,2017-09-29T05:05:26+0000
289,742,275,1,2017-09-22T06:02:22+0000,100019162842561,284578622020844_298349960643710,"Manoj facilitating a Training of Trainers session for ITI Trainers in North Karnataka. He said something very beautiful about facilitation:

Head to Head Communication: Teaching

Heart to Heart Communication: Facilitation

As facilitators, What do you think? What has been your experience?",Sushmitha,2017-09-28T19:15:13+0000
632,743,625,1,2017-09-28T07:21:38+0000,100021937596656,284578622020844_300749630403743,"Let me provide you a game to collect words in English.

Ask students/trainees to stand in a circle.// Ask any one (he/she is the starter) to pronounce a small sentence.// Ask the second to say a word which should begin the second letter of the sentence said by the first one.// Third one should begin with the third letter.// Subsequently let it go on till the last letter.// Then resume with another sentence from a new starter.// 

The main thing is that ask any one (He/She is not in the circle, should sit aside) to write all words in a paper.// Ask every one to frame a sentence by using the word said by him/her.

MAHENDIRAN.V",MAHENDIRAN.V,2017-09-28T13:40:20+0000
538,744,525,1,2017-09-26T19:12:48+0000,100021937596656,284578622020844_300234443788595,"What I feel is that this is the time to make know the world map clearly.

You need not ask them to mention in the world map where a country is located..! but ask them the direction (Indicating the side by index finger) from their standing place where a certain country is located.

It's better you start easily to show the direction to the states in India.

Perhaps they feel hard, just you ask the direction to their nearby places where they obviously visit like their villages/ famous temples/ churches and so on.

Thanks.

MAHENDIRAN.V",MAHENDIRAN.V,2017-09-28T13:33:21+0000
113,745,100,1,2017-09-22T09:26:49+0000,100022041101212,284578622020844_298402733971766,Energizers makes the classes so lively.....  No fun .... No class... Here is  our learners feeling refreshed.....,SMITHA.RR,2017-09-27T05:38:21+0000
651,746,650,1,2017-09-21T11:25:41+0000,100021937596656,284578622020844_298033394008700,"Hi all, Good afternoon, I am not sure what kinda posts are approved here.
Anyway, just have a glance mine.
If you are a native of English, it mightn't be challenge to think ideas in English because it would be your habitual. But if you are a non native, you may listen here.
When you handle English what do you do?
Do you think idea in your tongue and then you transmit? or
Do you think your idea in English itself?
If you do the second, how do you do that?

Because the prob is not in vocabulary or anything else.! But the factor what I said here.
Can a non native think ideas in English?

I'll reply after getting your valuable replies.
V.MAHENDIRAN",MAHENDIRAN.V,2017-09-26T18:57:24+0000
197,747,175,1,2017-09-23T03:34:21+0000,100021479812612,284578622020844_298738253938214,"Dear Trainers, we would love to see your class and how you connect with your students....

T**ake a selfie with your students and** **give a word to describe your relationship with your students.**",Trainer Tribe,2017-09-26T15:45:28+0000
354,748,350,1,2017-09-19T10:44:14+0000,100021937596656,284578622020844_297182620760444,"Three ways are there to communicate to one.
1. Demo
1. Verbal
1. Textual

Besides these, one more is there, that is 'being silent'

For demo, Hands and head are tools.
For verbal, Vocal chord is the tool.
For textual, All writing materials are tools.
For 'being silent' doesn't have tools but meaning is infinite

v.mahendiran, (a piece from my own book)",MAHENDIRAN.V,2017-09-26T10:57:04+0000
242,749,225,1,2017-09-15T10:19:23+0000,100022015425918,284578622020844_295595830919123,"We r attending TOT at Ahmedabad from last 3 days and we learnt abt the content S2S. We get to know abt Digital Learning, Life Skills, Career Development, etc and we also get to know abt TRAINERS TRIBE in detail. We really feel very confident.",Shagufta Saiyad,2017-09-26T10:54:58+0000
232,750,225,1,2017-09-12T12:35:09+0000,100018833221253,284578622020844_294456544366385,"A fun energizer you can conduct in your classrooms to boost energy levels and bring in loads of laughter! 🙂 

You can bring in your own variations with the language and content and have fun with it. Thank you Manoj for sharing this!",Pallavi Rao,2017-09-24T06:51:27+0000
289,751,275,1,2017-09-19T09:52:18+0000,100022094042409,284578622020844_297159217429451,"Workshop on Scratch and Digital Literacy - Day 01

Quest Alliance has initiated this project on Digital Literacy by teaching students about Digital identity and Scratch Software.

Anitha - Trainer from Quest Alliance has doing the workshop, today is the first day of the two days Workshop.",Joel,2017-09-23T12:33:32+0000
236,752,225,1,2017-09-23T08:02:22+0000,100022094042409,284578622020844_298815687263804,"# Creativity - Everybody's Uncharted Talent

in Schools, Colleges & also In Life Mistakes are treated like a hazard, people try to avoid it for perfection. They do by reducing their mistakes, thereby reducing their Creative Cognition.

",Joel,2017-09-23T11:44:30+0000
62,753,50,1,2017-09-22T16:13:42+0000,100022040831445,284578622020844_298565553955484,*I’m really delighted*  to see my photograph on the home page.,Thelma,2017-09-22T17:55:23+0000
759,754,750,1,2017-09-22T08:06:13+0000,100021479812612,284578622020844_298375773974462,"Dear Trainers, we would like to invite you all to think about something important today. Last week a video of a Tortoise eating a chili (as seen in picture below) was posted here. This is a platform for learning about facilitation and all its different aspects. But can we have a post which shows cruelty to animals? We may be able to learn something from it, but the kind of resources we choose to learn from is a reflection of what kind of people and facilitators we are. Let us be kind and create a better world for ourselves and our students. This video and post has been deleted. 

Let's pls create a safe environment in this community. Let's not target the person who posted this video. Lets learn, share and grow - as people and as facilitators. Peace.",Trainer Tribe,2017-09-22T08:06:13+0000
112,755,100,1,2017-09-20T06:27:03+0000,100022094042409,284578622020844_297535387391834,"# **#3 Fact for the Day**

**Practice **makes you** *Perfect,***

**But Mistakes **makes you** *Creative.....***",Joel,2017-09-22T07:15:09+0000
378,756,375,1,2017-09-20T09:13:01+0000,100022094042409,284578622020844_297570620721644,"Energizer - Ball Passing

Rules: 

The First Person has to pass the Ball to the last person through their line.When the Last person gets the Ball he has to come in front of the line.

No Ball Throwing  and Skipping Persons.

The Game completes only when the First Person in the line comes back to First Position Again.

Hope you Try this Exciting Energizer with your Students!!!",Joel,2017-09-22T04:30:41+0000
22,757,0,1,2017-09-20T11:53:02+0000,100021982639863,284578622020844_297626420716064,Saral Sanskrit gayanam,Mr.Bamdev Tripathi,2017-09-21T16:55:59+0000
305,758,300,1,2017-09-21T07:06:20+0000,100019162842561,284578622020844_297974227347950,"I was recently conducting an activity and while debriefing, suddenly went a little blank! So I quickly Googled how to debrief well and found this excellent article on debriefing after conducting an activity. 

What are your thoughts? How do you debrief or process an activity after conducting a session?

",Sushmitha,2017-09-21T14:00:48+0000
87,759,75,1,2017-09-15T11:10:43+0000,100022027150935,284578622020844_295617874250252,We have done field visit for Retail current batch in Thiruvannamalai Don Bosco SIHARAM.,Selvi,2017-09-21T03:19:36+0000
